transaction_id,device_id,merchant_id,timestamp,transaction_amount,retry_count,device_uptime_hrs,firmware_version,last_ping_gap_sec,geo_city,geo_lat,geo_lon,ip_consistency_flag,label,fraud_type,burst_count_5min,velocity_15min,device_count_1h,device_count_6h,device_count_24h,merchant_velocity_15min,ring_community_id,ring_size,ring_score,merchant_avg_amount,merchant_std_amount,merchant_avg_velocity,merchant_amount_deviation,merchant_velocity_deviation,device_avg_amount,device_std_amount,device_avg_burst,device_amount_deviation,device_burst_deviation,anomaly_score,anomaly_raw_score,anomaly_risk,risk_score,risk_priority,merchant_risk_mean,merchant_risk_std,merchant_adaptive_threshold,merchant_adaptive_flag,risk_reasons,incident_id,investigation_priority
068b1f5a-6ee1-4301-b181-568f69e2cc7f,POS-055D6FBC,MER-294500,2026-08-19 19:09:57.167623+00:00,16.29,0,323.7,v2.2.0,1.47,Kolkata,22.5726,88.3639,1,fraud,card_testing,9.0,9.0,9.0,10.0,10.0,9.0,RING-002,6,37.5,1649.753846153846,1628.2081136322763,2.6923076923076925,1.0032279242914748,3.3428571428571425,1649.753846153846,1628.2081136322763,2.6923076923076925,1.0032279242914748,3.3428571428571425,-1,-0.13363475484219922,92.12855415923013,75.59,HIGH,30.974102564102566,24.287905449978563,79.5499134640597,False,Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline,INC-0020,P1 — Investigate
43fa4224-6e60-427b-aed1-8f47c48d200d,POS-8E784FDD,MER-40A230,2026-08-10 11:30:20.050589+00:00,18.36,2,365.5,v2.1.0,1.0,Pune,18.5204,73.8567,1,fraud,card_testing,10.0,10.0,10.0,10.0,10.0,10.0,RING-013,5,40.0,1398.7704,1654.9535016189025,3.64,0.834108268691332,2.7472527472527473,1398.7704,1654.9535016189025,3.64,0.834108268691332,2.7472527472527473,-1,-0.14409499222021105,95.04360524697807,75.5,HIGH,36.147200000000005,25.107808964543285,86.36281792908657,False,"Isolation Forest anomaly; high transaction burst (10 in 5 min); high device velocity (10 in 15 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-013, 5 devices)",INC-0009,P1 — Investigate
d6995672-754b-49bb-96d4-39dd31a10547,POS-CBA73359,MER-269861,2026-08-19 07:47:59.861772+00:00,4.46,0,257.0,v2.1.1,0.91,Hyderabad,17.385,78.4867,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-004,4,62.5,2005.3451612903225,1883.3696992250725,3.129032258064516,1.0623963856451564,2.8762886597938144,2005.3451612903225,1883.3696992250725,3.129032258064516,1.0623963856451564,2.8762886597938144,-1,-0.1154289995719,87.05498796889523,75.41,HIGH,38.55,23.972710179146063,86.49542035829212,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-004, 4 devices)",INC-0017,P1 — Investigate
894032b4-35a9-46a2-a727-960dd086469f,POS-BB1E7F2D,MER-6350FC,2026-08-11 10:07:56.823262+00:00,14.74,0,476.6,v2.2.0,0.4,Nagpur,21.1458,79.0882,1,fraud,card_testing,10.0,10.0,10.0,10.0,11.0,10.0,RING-021,8,34.38,1259.96875,1496.4970791101885,3.7916666666666665,0.8320956768859237,2.6373626373626373,1259.96875,1496.4970791101885,3.75,0.8320956768859237,2.6666666666666665,-1,-0.15024253542496135,96.75679796511416,74.78,HIGH,36.520833333333336,25.01408766843312,86.54900867019958,False,Isolation Forest anomaly; high transaction burst (10 in 5 min); high device velocity (10 in 15 min); merchant activity above its normal baseline; device burst rate above its normal baseline,INC-0010,P1 — Investigate
a83094da-465b-43c1-9ab5-0019e8eabd2b,POS-38B8A946,MER-7808DD,2026-08-05 03:09:59.939068+00:00,15.55,1,205.5,v2.3.0-beta,0.71,Nagpur,21.1458,79.0882,1,fraud,card_testing,10.0,10.0,10.0,10.0,10.0,10.0,RING-001,3,50.0,1386.8624444444445,1725.4519949779635,3.933333333333333,0.7947554892490406,2.5423728813559325,1386.8624444444445,1725.4519949779635,3.933333333333333,0.7947554892490406,2.5423728813559325,-1,-0.12970088980795624,91.03226760924909,74.46,HIGH,40.24911111111111,23.877341372315747,88.0037938557426,False,"Isolation Forest anomaly; high transaction burst (10 in 5 min); high device velocity (10 in 15 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-001, 3 devices)",INC-0004,P1 — Investigate
82ad9de1-ffc7-4abc-9ec4-476d58bb94e0,POS-10016958,MER-25A16E,2026-08-12 18:39:11.248796+00:00,14.49,1,377.4,v2.1.1,0.45,Delhi,28.7041,77.1025,1,fraud,card_testing,9.0,9.0,9.0,11.0,11.0,9.0,RING-014,11,45.45,1364.4054838709678,1433.3486462124017,3.161290322580645,0.9417914388366678,2.8469387755102042,1364.4054838709678,1433.3486462124017,3.129032258064516,0.9417914388366678,2.8762886597938144,-1,-0.13476556078278457,92.4436863085315,74.31,HIGH,34.15806451612904,24.96172475602796,84.08151402818496,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-014, 11 devices)",INC-0012,P1 — Investigate
941b8f5f-5d3f-495f-9888-622d7957fd5e,POS-24B8E3FE,MER-C60B06,2026-08-12 23:07:50.513839+00:00,18.53,0,136.2,v2.3.0-beta,0.32,Bengaluru,12.9716,77.5946,1,fraud,card_testing,9.0,9.0,9.0,10.0,10.0,9.0,RING-011,7,46.43,1217.6675862068967,1391.0000955752641,3.2758620689655173,0.8620686583856628,2.7473684210526317,1217.6675862068967,1391.0000955752641,3.2758620689655173,0.8620686583856628,2.7473684210526317,-1,-0.13810858981504837,93.37531912571386,73.97,HIGH,34.18103448275862,25.405093885286018,84.99122225333065,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-011, 7 devices)",INC-0013,P1 — Investigate
6f29ebbc-b300-44e2-87a1-934a5a04543e,POS-00CFCF07,MER-73C8B8,2026-08-01 08:25:18.765970+00:00,17.26,0,409.6,v2.3.0-beta,0.4,Kolkata,22.5726,88.3639,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-025,4,43.75,1845.3763333333334,1825.8477593851055,3.2,1.001242477055695,2.8125,1845.3763333333334,1825.8477593851055,3.2,1.001242477055695,2.8125,-1,-0.13422308644986713,92.29250996930516,73.93,HIGH,34.71966666666666,25.13993148474099,84.99952963614865,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-025, 4 devices)",INC-0001,P1 — Investigate
a6f29310-c27d-4672-be06-1cc633663cb9,POS-28402991,MER-833A0C,2026-08-11 22:53:35.250911+00:00,17.46,0,174.3,v2.1.1,0.42,Hyderabad,17.385,78.4867,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-004,4,62.5,2395.948928571429,6941.196969839829,3.357142857142857,0.3426626472215373,2.6808510638297873,2395.948928571429,6941.196969839829,3.357142857142857,0.3426626472215373,2.6808510638297873,-1,-0.12990938840187227,91.09037184063742,73.69,HIGH,36.223214285714285,25.309750580969766,86.84271544765382,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-004, 4 devices)",INC-0011,P1 — Investigate
957dbb3b-dc98-4731-94b8-751e93f47464,POS-FA8E124D,MER-079B19,2026-08-19 12:13:05.749910+00:00,9.46,2,24.5,v2.1.1,0.68,Delhi,28.7041,77.1025,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-014,11,45.45,1983.6056250000001,3685.2812280983103,3.0625,0.5356838468522264,2.938775510204082,1983.6056250000001,3685.2812280983103,3.0625,0.5356838468522264,2.938775510204082,-1,-0.13641355443544978,92.90294794057644,73.63,HIGH,32.511875,25.41684372139988,83.34556244279976,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-014, 11 devices)",INC-0018,P1 — Investigate
7f27ce18-a1d1-4036-a5cf-44973e29afc2,POS-A22B806C,MER-66332B,2026-08-10 05:19:38.531615+00:00,4.39,2,9.3,v2.1.1,1.16,Delhi,28.7041,77.1025,1,fraud,card_testing,9.0,9.0,9.0,9.0,10.0,9.0,RING-014,11,45.45,1636.4144444444446,1713.4661851982808,3.4444444444444446,0.9524695955733659,2.6129032258064515,1636.4144444444446,1713.4661851982808,3.4444444444444446,0.9524695955733659,2.6129032258064515,-1,-0.1389293846740145,93.60405761987812,73.5,HIGH,35.495925925925924,25.35330159948211,86.20252912489013,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-014, 11 devices)",INC-0008,P1 — Investigate
830c1803-0c4f-4d79-904a-7fe0a3a37566,POS-47CB19EB,MER-7848E9,2026-08-16 12:19:16.163844+00:00,8.05,0,420.3,v2.2.0,1.07,Bengaluru,12.9716,77.5946,1,fraud,card_testing,10.0,10.0,10.0,10.0,10.0,10.0,RING-006,4,43.75,1519.4046666666666,3597.5861927488645,3.933333333333333,0.42010242025969696,2.5423728813559325,1519.4046666666666,3597.5861927488645,3.933333333333333,0.42010242025969696,2.5423728813559325,-1,-0.13941194243129862,93.73853645285655,73.34,HIGH,38.95,24.25616407131485,87.4623281426297,False,"Isolation Forest anomaly; high transaction burst (10 in 5 min); high device velocity (10 in 15 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-006, 4 devices)",INC-0014,P1 — Investigate
4913f42b-d82b-428d-b750-0d0ab47a1adb,POS-0AE6C0D2,MER-897854,2026-08-20 06:24:20.578960+00:00,1.07,0,87.4,v2.1.1,0.94,Kolkata,22.5726,88.3639,1,fraud,card_testing,8.0,8.0,8.0,9.0,10.0,8.0,RING-027,3,50.0,1696.6145238095237,1639.2351669726986,2.5714285714285716,1.0343509936654276,3.1111111111111107,1696.6145238095237,1639.2351669726986,2.5714285714285716,1.0343509936654276,3.1111111111111107,-1,-0.12197681741176847,88.87972892139088,73.27,HIGH,31.454523809523806,23.595713459655148,78.6459507288341,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-027, 3 devices)",INC-0021,P1 — Investigate
c4ce81fc-5e46-432e-9c25-7a107914094f,POS-47CB19EB,MER-7848E9,2026-08-14 10:09:49.204892+00:00,16.24,1,57.2,v2.2.0,0.85,Bengaluru,12.9716,77.5946,1,fraud,card_testing,10.0,10.0,10.0,10.0,10.0,10.0,RING-006,4,43.75,1519.4046666666666,3597.5861927488645,3.933333333333333,0.4178258938441499,2.5423728813559325,1519.4046666666666,3597.5861927488645,3.933333333333333,0.4178258938441499,2.5423728813559325,-1,-0.13758242468981896,93.2286878242236,73.16,HIGH,38.95,24.25616407131485,87.4623281426297,False,"Isolation Forest anomaly; high transaction burst (10 in 5 min); high device velocity (10 in 15 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-006, 4 devices)",INC-0014,P1 — Investigate
e02a6d29-d5a4-41a8-8919-ef5c887f92a6,POS-77B485D3,MER-340AFB,2026-08-19 12:19:21.917982+00:00,12.17,2,309.0,v2.1.0,1.13,Delhi,28.7041,77.1025,1,fraud,card_testing,9.0,9.0,9.0,9.0,11.0,9.0,RING-024,9,41.67,1683.6415625,1847.451964654002,3.125,0.9047442610033108,2.88,1683.6415625,1847.451964654002,3.09375,0.9047442610033108,2.909090909090909,-1,-0.12832862121952615,90.6498448307953,73.16,HIGH,33.5609375,24.392819588555945,82.3465766771119,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-024, 9 devices)",INC-0019,P1 — Investigate
e0d3c26d-d903-4812-acfa-e3089c77bd4e,POS-CC26C0E8,MER-0D1C10,2026-08-08 17:57:28.461012+00:00,18.82,1,242.5,v2.1.0,1.1,Delhi,28.7041,77.1025,1,fraud,card_testing,9.0,9.0,9.0,9.0,10.0,9.0,RING-024,9,41.67,1473.9082857142857,1535.6094075326762,2.8857142857142857,0.9475640606111115,3.118811881188119,1473.9082857142857,1535.6094075326762,2.8857142857142857,0.9475640606111115,3.118811881188119,-1,-0.11546232360494102,87.0642746853677,73.16,HIGH,31.180285714285713,24.691913475719875,80.56411266572546,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-024, 9 devices)",INC-0005,P1 — Investigate
88a6adc1-876d-4b9b-ad69-106e8ba3a3e9,POS-8BA2BC27,MER-CDDE89,2026-08-09 10:41:02.280648+00:00,4.25,2,383.9,v2.1.1,0.37,Bengaluru,12.9716,77.5946,1,fraud,card_testing,8.0,8.0,8.0,8.0,10.0,8.0,RING-012,2,54.17,1555.2063157894736,1538.7944675646847,2.763157894736842,1.007903490999702,2.895238095238095,1555.2063157894736,1538.7944675646847,2.763157894736842,1.007903490999702,2.895238095238095,-1,-0.12540230471723113,89.83434114815027,73.07,HIGH,33.04394736842105,24.335251878646233,81.71445112571351,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-012, 2 devices)",INC-0006,P1 — Investigate
2799b1c8-3a44-4f13-b062-55ed367b68e7,POS-C2744B6C,MER-4093C0,2026-08-03 03:23:59.661359+00:00,10.7,1,395.3,v2.1.1,0.65,Nagpur,21.1458,79.0882,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-023,4,43.75,1419.55,1594.3698370065363,3.0,0.8836406505564268,3.0,1419.55,1594.3698370065363,3.0,0.8836406505564268,3.0,-1,-0.11710368629393875,87.52168840544344,72.85,HIGH,31.704545454545453,24.882663780595955,81.46987301573736,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-023, 4 devices)",INC-0003,P1 — Investigate
8e568549-c1b1-4646-b016-e36017ac69c2,POS-C72F113B,MER-DDFFD5,2026-08-02 00:07:49.660743+00:00,18.52,1,372.0,v2.3.0-beta,1.25,Bengaluru,12.9716,77.5946,1,fraud,card_testing,9.0,9.0,9.0,10.0,11.0,9.0,RING-011,7,46.43,1195.0918518518517,1432.7435241737523,3.4444444444444446,0.8212020030105305,2.6129032258064515,1195.0918518518517,1432.7435241737523,3.4444444444444446,0.8212020030105305,2.6129032258064515,-1,-0.1320284135200428,91.68090016733416,72.58,HIGH,36.135185185185186,25.161801386284907,86.45878795775499,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-011, 7 devices)",INC-0002,P1 — Investigate
8150e9f0-329d-48eb-9fd0-65c69c2dff76,POS-DEE4DD42,MER-D53081,2026-08-16 00:02:40.754504+00:00,11.93,2,49.2,v2.1.0,0.49,Mumbai,19.076,72.8777,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-016,9,33.33,1355.9837499999999,1597.4043431601071,3.0625,0.8413985824910744,2.938775510204082,1355.9837499999999,1597.4043431601071,3.0625,0.8413985824910744,2.938775510204082,-1,-0.13330541502529714,92.03677398667716,72.43,HIGH,33.758125,24.871361745603018,83.50084849120603,False,Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline,INC-0015,P1 — Investigate
016b1bf4-54b0-4630-bab4-92888a1acc9b,POS-FB95985B,MER-7765F7,2026-08-17 04:51:34.330873+00:00,14.05,0,314.5,v2.1.0,1.24,Hyderabad,17.385,78.4867,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-019,4,43.75,1458.8658620689655,1716.3588127726284,3.2758620689655173,0.8417912684207279,2.7473684210526317,1458.8658620689655,1716.3588127726284,3.2758620689655173,0.8417912684207279,2.7473684210526317,-1,-0.12311538414054646,89.19702384131064,72.04,HIGH,34.471724137931034,25.05971554806147,84.59115523405397,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-019, 4 devices)",INC-0016,P1 — Investigate
73f2eca7-a68c-4c9a-8462-cc598e74782c,POS-38B8A946,MER-7808DD,2026-08-08 14:06:02.437514+00:00,14.57,0,84.9,v2.3.0-beta,1.5,Nagpur,21.1458,79.0882,1,fraud,card_testing,9.0,9.0,9.0,9.0,11.0,9.0,RING-001,3,50.0,1386.8624444444445,1725.4519949779635,3.933333333333333,0.7953234563688749,2.288135593220339,1386.8624444444445,1725.4519949779635,3.933333333333333,0.7953234563688749,2.288135593220339,-1,-0.13688528704173208,93.03441002861281,71.89,HIGH,40.24911111111111,23.877341372315747,88.0037938557426,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-001, 3 devices)",INC-0004,P1 — Investigate
76751fe8-096b-448b-bfdf-7649365b3a91,POS-CBA73359,MER-269861,2026-08-19 07:47:55.960293+00:00,4.86,1,116.5,v2.1.1,0.91,Hyderabad,17.385,78.4867,1,fraud,card_testing,8.0,8.0,8.0,8.0,8.0,8.0,RING-004,4,62.5,2005.3451612903225,1883.3696992250725,3.129032258064516,1.0621840003656415,2.5567010309278353,2005.3451612903225,1883.3696992250725,3.129032258064516,1.0621840003656415,2.5567010309278353,-1,-0.10777992102257228,84.92334850989424,71.07,HIGH,38.55,23.972710179146063,86.49542035829212,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-004, 4 devices)",INC-0017,P1 — Investigate
62668192-3296-4ee5-8c31-78e8854fdcda,POS-8E784FDD,MER-40A230,2026-08-10 11:30:17.956794+00:00,1.7,0,54.0,v2.1.0,1.1,Pune,18.5204,73.8567,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-013,5,40.0,1398.7704,1654.9535016189025,3.64,0.8441750167804492,2.4725274725274726,1398.7704,1654.9535016189025,3.64,0.8441750167804492,2.4725274725274726,-1,-0.13281800914626274,91.90094408277454,71.06,HIGH,36.147200000000005,25.107808964543285,86.36281792908657,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-013, 5 devices)",INC-0009,P1 — Investigate
6ba5a794-8d04-4351-b53a-d3ef80b93df4,POS-055D6FBC,MER-294500,2026-08-19 19:09:56.691624+00:00,12.01,2,371.0,v2.2.0,1.11,Kolkata,22.5726,88.3639,1,fraud,card_testing,8.0,8.0,8.0,9.0,9.0,8.0,RING-002,6,37.5,1649.753846153846,1628.2081136322763,2.6923076923076925,1.0058565808889732,2.971428571428571,1649.753846153846,1628.2081136322763,2.6923076923076925,1.0058565808889732,2.971428571428571,-1,-0.12208507423412429,88.90989785124975,70.62,HIGH,30.974102564102566,24.287905449978563,79.5499134640597,False,Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline,INC-0020,P1 — Investigate
df0f3dab-e10a-4730-a7d1-257e8284a10f,POS-38B8A946,MER-7808DD,2026-08-05 03:09:59.015835+00:00,4.45,0,427.8,v2.3.0-beta,0.95,Nagpur,21.1458,79.0882,1,fraud,card_testing,9.0,9.0,9.0,9.0,9.0,9.0,RING-001,3,50.0,1386.8624444444445,1725.4519949779635,3.933333333333333,0.8011885862185925,2.288135593220339,1386.8624444444445,1725.4519949779635,3.933333333333333,0.8011885862185925,2.288135593220339,-1,-0.12347840843043978,89.29819117747041,70.6,HIGH,40.24911111111111,23.877341372315747,88.0037938557426,False,"Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-001, 3 devices)",INC-0004,P1 — Investigate
65cfcfd5-e8be-464a-86e5-f18040d99ef0,POS-CC26C0E8,MER-0D1C10,2026-08-08 17:57:26.856061+00:00,1.73,0,393.9,v2.1.0,0.45,Delhi,28.7041,77.1025,1,fraud,card_testing,8.0,8.0,8.0,8.0,9.0,8.0,RING-024,9,41.67,1473.9082857142857,1535.6094075326762,2.8857142857142857,0.9586931927433893,2.7722772277227725,1473.9082857142857,1535.6094075326762,2.8857142857142857,0.9586931927433893,2.7722772277227725,-1,-0.12163162721469656,88.78353157680962,70.06,HIGH,31.180285714285713,24.691913475719875,80.56411266572546,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-024, 9 devices)",INC-0005,P1 — Investigate
750c6be3-60a6-497a-8cd6-508516a16814,POS-77B485D3,MER-340AFB,2026-08-19 12:19:19.584488+00:00,2.89,0,43.9,v2.1.0,0.36,Delhi,28.7041,77.1025,1,fraud,card_testing,8.0,8.0,8.0,8.0,10.0,8.0,RING-024,9,41.67,1683.6415625,1847.451964654002,3.125,0.9097673956652927,2.56,1683.6415625,1847.451964654002,3.09375,0.9097673956652927,2.585858585858586,-1,-0.13279376511884056,91.89418777544091,70.01,HIGH,33.5609375,24.392819588555945,82.3465766771119,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-024, 9 devices)",INC-0019,P1 — Investigate
7defbf54-1f72-4492-bcec-3d688ef654f0,POS-00CFCF07,MER-73C8B8,2026-08-01 08:25:18.042178+00:00,6.64,0,22.3,v2.3.0-beta,0.75,Kolkata,22.5726,88.3639,1,fraud,card_testing,8.0,8.0,8.0,8.0,8.0,8.0,RING-025,4,43.75,1845.3763333333334,1825.8477593851055,3.2,1.0070589532352732,2.5,1845.3763333333334,1825.8477593851055,3.2,1.0070589532352732,2.5,-1,-0.1286630494557578,90.74304304022121,69.84,HIGH,34.71966666666666,25.13993148474099,84.99952963614865,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-025, 4 devices)",INC-0001,P1 — Investigate
7e2ddd5d-c6dd-4c6a-acff-d15ac1bdc7e5,POS-10016958,MER-25A16E,2026-08-12 18:39:10.273866+00:00,4.24,1,412.1,v2.1.1,1.37,Delhi,28.7041,77.1025,1,fraud,card_testing,8.0,8.0,8.0,10.0,10.0,8.0,RING-014,11,45.45,1364.4054838709678,1433.3486462124017,3.161290322580645,0.9489425252294206,2.5306122448979593,1364.4054838709678,1433.3486462124017,3.129032258064516,0.9489425252294206,2.5567010309278353,-1,-0.12205265430448775,88.90086308963427,69.5,HIGH,34.15806451612904,24.96172475602796,84.08151402818496,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-014, 11 devices)",INC-0012,P1 — Investigate
87a2debe-7b51-40c2-8689-0896b8495a2b,POS-28402991,MER-833A0C,2026-08-11 22:53:34.088940+00:00,6.46,2,403.3,v2.1.1,1.17,Hyderabad,17.385,78.4867,1,fraud,card_testing,8.0,8.0,8.0,8.0,8.0,8.0,RING-004,4,62.5,2395.948928571429,6941.196969839829,3.357142857142857,0.3442473883040618,2.382978723404255,2395.948928571429,6941.196969839829,3.357142857142857,0.3442473883040618,2.382978723404255,-1,-0.12225766544363503,88.95799543974977,69.46,HIGH,36.223214285714285,25.309750580969766,86.84271544765382,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-004, 4 devices)",INC-0011,P1 — Investigate
183ca8e0-0b27-4b5c-8d60-4a41dc4bc38f,POS-24B8E3FE,MER-C60B06,2026-08-12 23:07:48.833913+00:00,19.0,2,370.8,v2.3.0-beta,0.8,Bengaluru,12.9716,77.5946,1,fraud,card_testing,8.0,8.0,8.0,9.0,9.0,8.0,RING-011,7,46.43,1217.6675862068967,1391.0000955752641,3.2758620689655173,0.861730771996226,2.442105263157895,1217.6675862068967,1391.0000955752641,3.2758620689655173,0.861730771996226,2.442105263157895,-1,-0.12686241267543052,90.24124293612743,69.34,HIGH,34.18103448275862,25.405093885286018,84.99122225333065,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-011, 7 devices)",INC-0013,P1 — Investigate
f166cb70-f2cd-4d1f-a15a-401e442c68dd,POS-FB95985B,MER-7765F7,2026-08-17 04:51:27.464322+00:00,9.1,0,27.8,v2.1.0,0.45,Hyderabad,17.385,78.4867,1,fraud,card_testing,8.0,8.0,8.0,8.0,8.0,8.0,RING-019,4,43.75,1458.8658620689655,1716.3588127726284,3.2758620689655173,0.8446752807631144,2.442105263157895,1458.8658620689655,1716.3588127726284,3.2758620689655173,0.8446752807631144,2.442105263157895,-1,-0.1313127507712405,91.48145981058451,69.33,HIGH,34.471724137931034,25.05971554806147,84.59115523405397,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-019, 4 devices)",INC-0016,P1 — Investigate
9e3b2814-d547-4952-9ec9-f7c13d623758,POS-C2744B6C,MER-4093C0,2026-08-03 03:23:59.410865+00:00,1.69,0,403.3,v2.1.1,0.66,Nagpur,21.1458,79.0882,1,fraud,card_testing,8.0,8.0,8.0,8.0,8.0,8.0,RING-023,4,43.75,1419.55,1594.3698370065363,3.0,0.8892917860651846,2.6666666666666665,1419.55,1594.3698370065363,3.0,0.8892917860651846,2.6666666666666665,-1,-0.11688493004126965,87.46072557742626,69.17,HIGH,31.704545454545453,24.882663780595955,81.46987301573736,False,"Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline; device in suspected abuse ring (RING-023, 4 devices)",INC-0003,P1 — Investigate
1ccbfe98-515b-4ea1-b516-bebc4f6b472c,POS-81C99677,MER-2280B3,2026-08-09 19:00:06.142098+00:00,9.09,1,268.5,v2.1.0,0.95,Nagpur,21.1458,79.0882,1,fraud,card_testing,8.0,8.0,8.0,8.0,8.0,8.0,RING-020,6,37.5,2000.400487804878,1774.8479734937175,2.6097560975609757,1.1219611581070026,3.0654205607476634,2000.400487804878,1774.8479734937175,2.6097560975609757,1.1219611581070026,3.0654205607476634,-1,-0.09883280059781652,82.4299717170099,69.17,HIGH,30.200000000000003,23.373679000106083,76.94735800021218,False,Isolation Forest anomaly; high transaction burst (8 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline,INC-0007,P1 — Investigate
fd4aa0dc-cb1c-479f-8557-d09752ffa058,POS-BB1E7F2D,MER-6350FC,2026-08-11 10:07:54.876873+00:00,10.79,2,110.3,v2.2.0,0.82,Nagpur,21.1458,79.0882,1,fraud,card_testing,9.0,9.0,9.0,9.0,10.0,9.0,RING-021,8,34.38,1259.96875,1496.4970791101885,3.7916666666666665,0.8347351741860779,2.3736263736263736,1259.96875,1496.4970791101885,3.75,0.8347351741860779,2.4,-1,-0.12664803733329855,90.18150097696484,69.16,HIGH,36.520833333333336,25.01408766843312,86.54900867019958,False,Isolation Forest anomaly; high transaction burst (9 in 5 min); merchant activity above its normal baseline; device burst rate above its normal baseline,INC-0010,P1 — Investigate
